model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,km/L,km,km/LNorm,kmNorm,gastos-en-km/L,Transmision Automatica,Transmision Manual,Transmision Semi-Automatica
 C-MAX,2015,6999,Manual,48025,Petrol,30.0,55.4,1.0,23,77288.5535,0.2745292368681863,0.27034405890432545,Bajo,0,1,0
 B-MAX,2013,5999,Manual,40306,Petrol,30.0,55.4,1.0,23,64866.058039999996,0.2745292368681863,0.22689198621963025,Bajo,0,1,0
 KA,2014,5499,Manual,21200,Petrol,30.0,57.7,1.2,24,34118.008,0.2859266600594648,0.11933980320190944,Bajo,0,1,0
 Focus,2009,3895,Manual,90000,Diesel,145.0,54.2,1.8,23,144840.6,0.2685827552031715,0.5066312400081061,Bajo,0,1,0
 Fiesta,2007,2895,Manual,50000,Petrol,160.0,45.6,1.4,19,80467.0,0.22596630327056494,0.2814618000045034,Bajo,0,1,0
 Focus,2009,2695,Manual,104000,Diesel,205.0,47.9,2.0,20,167371.36,0.2373637264618434,0.585440544009367,Bajo,0,1,0
 KA,2010,2995,Manual,48000,Petrol,30.0,55.4,1.2,23,77248.31999999999,0.2745292368681863,0.27020332800432323,Bajo,0,1,0
 B-MAX,2013,6995,Manual,45000,Petrol,145.0,47.1,1.4,20,72420.3,0.23339940535183348,0.25331562000405305,Bajo,0,1,0
 Fiesta,2013,5498,Manual,23000,Petrol,30.0,54.3,1.2,23,37014.82,0.2690782953419227,0.12947242800207154,Bajo,0,1,0
 Mondeo,2018,20000,Automatic,10999,Diesel,145.0,57.7,2.0,24,17701.13066,0.2859266600594648,0.06191596676499065,Bajo,1,0,0
 KA,2014,4250,Manual,43001,Petrol,30.0,57.7,1.2,24,69203.22934,0.2859266600594648,0.24206277723987302,Bajo,0,1,0
 Mondeo,2017,17490,Automatic,22000,Petrol,145.0,37.2,2.0,15,35405.48,0.18434093161546086,0.12384319200198149,Bajo,1,0,0
 Kuga,2015,14990,Automatic,29000,Petrol,235.0,38.2,1.5,16,46670.86,0.18929633300297327,0.16324784400261197,Bajo,1,0,0
 B-MAX,2017,8990,Manual,30000,Petrol,145.0,57.7,1.0,24,48280.2,0.2859266600594648,0.16887708000270202,Bajo,0,1,0
 Fiesta,2018,11250,Automatic,37289,Petrol,145.0,54.3,1.0,23,60010.67926,0.2690782953419227,0.2099085812073585,Bajo,1,0,0
 Fiesta,2009,3695,Manual,45962,Petrol,145.0,49.6,1.2,21,73968.48508,0.24578790882061446,0.2587309450361397,Bajo,0,1,0
 Focus,2013,12495,Manual,37000,Petrol,230.0,39.2,2.0,16,59545.58,0.19425173439048565,0.2082817320033325,Bajo,0,1,0
 Mondeo,2018,16000,Automatic,18000,Diesel,150.0,57.7,2.0,24,28968.12,0.2859266600594648,0.10132624800162121,Bajo,1,0,0
 Fiesta,2017,7780,Manual,29328,Petrol,150.0,65.7,1.0,27,47198.72352,0.32556987115956393,0.1650942334106415,Bajo,0,1,0
 Focus,2019,18000,Automatic,5000,Petrol,150.0,39.8,1.5,16,8046.7,0.19722497522299304,0.028146180000450337,Bajo,1,0,0
 Focus,2010,5295,Manual,64572,Petrol,265.0,37.7,1.0,16,103918.30248,0.18681863230921705,0.3634910269978158,Bajo,0,1,0
 Fusion,2005,2095,Manual,31000,Petrol,200.0,41.5,1.4,17,49889.54,0.2056491575817641,0.1745063160027921,Bajo,0,1,0
 Galaxy,2019,24500,Automatic,4406,Diesel,145.0,54.3,2.0,23,7090.75204,0.2690782953419227,0.024802413816396838,Bajo,1,0,0
 Fiesta,2016,8790,Manual,17400,Petrol,0.0,65.7,1.0,27,28002.516,0.32556987115956393,0.09794870640156718,Bajo,0,1,0
 EcoSport,2017,9290,Manual,35000,Diesel,30.0,64.2,1.5,27,56326.9,0.31813676907829536,0.19702326000315237,Bajo,0,1,0
 Fiesta,2009,5290,Automatic,53000,Petrol,200.0,43.4,1.4,18,85295.02,0.21506442021803765,0.2983495080047736,Bajo,1,0,0
 Fiesta,2009,2250,Manual,100000,Diesel,20.0,67.3,1.6,28,160934.0,0.33349851337958375,0.5629236000090068,Bajo,0,1,0
 Mondeo,2015,8990,Automatic,82000,Diesel,125.0,58.9,2.0,25,131965.88,0.2918731417244797,0.46159735200738555,Bajo,1,0,0
 Fiesta,2019,13421,Manual,10000,Petrol,145.0,58.9,1.0,25,16093.4,0.2918731417244797,0.056292360000900675,Bajo,0,1,0
 Fiesta,2008,2350,Manual,59500,Petrol,145.0,47.1,1.2,20,95755.73,0.23339940535183348,0.334939542005359,Bajo,0,1,0
 Streetka,2006,1850,Manual,74055,Petrol,290.0,35.8,1.6,15,119179.6737,0.17740336967294348,0.41687307198666995,Bajo,0,1,0
 Galaxy,2010,5995,Manual,113000,Diesel,200.0,49.6,2.0,21,181855.42,0.24578790882061446,0.6361036680101777,Bajo,0,1,0
 Focus,2012,4995,Manual,81000,Petrol,145.0,47.9,1.6,20,130356.54,0.2373637264618434,0.4559681160072954,Bajo,0,1,0
 Fiesta,2017,8995,Manual,35000,Petrol,145.0,65.7,1.0,27,56326.9,0.32556987115956393,0.19702326000315237,Bajo,0,1,0
 Fiesta,2017,11500,Automatic,6273,Petrol,0.0,57.7,1.0,24,10095.38982,0.2859266600594648,0.03531219742856499,Bajo,1,0,0
 Fiesta,2016,10000,Manual,21780,Petrol,0.0,65.7,1.0,27,35051.4252,0.32556987115956393,0.12260476008196167,Bajo,0,1,0
 EcoSport,2018,14350,Manual,22862,Petrol,150.0,54.3,1.0,23,36792.73108,0.2690782953419227,0.12869559343405912,Bajo,0,1,0
 Kuga,2015,11500,Automatic,80083,Diesel,150.0,52.3,2.0,22,128880.77522,0.2591674925668979,0.45080610659521286,Bajo,1,0,0
 Focus,2016,8450,Manual,56022,Diesel,0.0,74.3,1.5,31,90158.44548,0.3681863230921705,0.31536105919704577,Bajo,0,1,0
 Focus,2016,8750,Manual,58665,Diesel,0.0,74.3,1.5,31,94411.9311,0.3681863230921705,0.3302391299452838,Bajo,0,1,0
 Kuga,2013,9650,Manual,44808,Diesel,200.0,47.9,2.0,20,72111.30672,0.2373637264618434,0.25223480669203574,Bajo,0,1,0
 Kuga,2019,18900,Manual,6221,Petrol,145.0,39.2,1.5,16,10011.70414,0.19425173439048565,0.03501947715656031,Bajo,0,1,0
 Fiesta,2017,13650,Manual,12561,Petrol,145.0,47.9,1.6,20,20214.91974,0.2373637264618434,0.07070883339713134,Bajo,0,1,0
 Grand C-MAX,2017,12250,Manual,20292,Petrol,30.0,54.3,1.0,23,32656.72728,0.2690782953419227,0.11422845691382764,Bajo,0,1,0
 Kuga,2018,17250,Manual,16370,Diesel,145.0,64.2,1.5,27,26344.8958,0.31813676907829536,0.09215059332147439,Bajo,0,1,0
 Fiesta,2017,8500,Manual,10745,Petrol,145.0,54.3,1.2,23,17292.3583,0.2690782953419227,0.060486140820967774,Bajo,0,1,0
 Fiesta,2016,7500,Manual,43573,Petrol,0.0,65.7,1.0,27,70123.77182,0.32556987115956393,0.2452827002319245,Bajo,0,1,0
 Fiesta,2018,9250,Manual,12072,Petrol,145.0,64.2,1.1,27,19427.95248,0.31813676907829536,0.0679561369930873,Bajo,0,1,0
 S-MAX,2017,19000,Semi-Auto,33620,Diesel,145.0,51.4,2.0,21,54106.0108,0.25470763131813673,0.18925491432302805,Bajo,0,0,1
 Kuga,2016,12990,Automatic,50914,Diesel,150.0,52.3,2.0,22,81937.93676,0.2591674925668979,0.2866069217085857,Bajo,1,0,0
 Focus,2009,21500,Manual,44482,Petrol,330.0,30.1,2.5,12,71586.66188,0.1491575817641229,0.25039967575600636,Bajo,0,1,0
 Fiesta,2016,7900,Manual,27786,Petrol,125.0,54.3,1.2,23,44717.12124,0.2690782953419227,0.15641395149850262,Bajo,0,1,0
 Fiesta,2014,11400,Manual,19344,Petrol,150.0,47.9,1.6,20,31131.07296,0.2373637264618434,0.10889194118574227,Bajo,0,1,0
 Focus,2003,495,Manual,177644,Petrol,200.0,41.5,1.6,17,285889.59496,0.2056491575817641,1.0,Bajo,0,1,0
 EcoSport,2018,17000,Automatic,2770,Petrol,150.0,48.7,1.0,20,4457.8718,0.24132804757185333,0.015592983720249486,Bajo,1,0,0
 Fiesta,2018,9000,Manual,11371,Petrol,150.0,64.2,1.1,27,18299.80514,0.31813676907829536,0.06401004255702415,Bajo,0,1,0
 Fiesta,2015,8000,Manual,14100,Petrol,0.0,65.7,1.0,27,22691.694,0.32556987115956393,0.07937222760126995,Bajo,0,1,0
 Fiesta,2017,8950,Manual,26000,Petrol,0.0,65.7,1.0,27,41842.84,0.32556987115956393,0.14636013600234174,Bajo,0,1,0
 Fiesta,2017,12950,Manual,27000,Petrol,150.0,47.9,1.6,20,43452.18,0.2373637264618434,0.15198937200243182,Bajo,0,1,0
 Fiesta,2018,9450,Manual,10000,Petrol,150.0,64.2,1.1,27,16093.4,0.31813676907829536,0.056292360000900675,Bajo,0,1,0
 Focus,2017,8900,Manual,46134,Petrol,145.0,60.1,1.0,25,74245.29156,0.2978196233894945,0.25969917362815514,Bajo,0,1,0
 Kuga,2017,17250,Manual,21277,Diesel,145.0,60.1,2.0,25,34241.92718,0.2978196233894945,0.11977325437391637,Bajo,0,1,0
 Kuga,2015,9600,Manual,52990,Diesel,125.0,60.1,2.0,25,85278.9266,0.2978196233894945,0.2982932156447727,Bajo,0,1,0
 Focus,2016,14400,Manual,27505,Diesel,20.0,67.3,2.0,28,44264.8967,0.33349851337958375,0.1548321361824773,Bajo,0,1,0
 Focus,2018,13450,Automatic,15267,Diesel,145.0,64.2,2.0,27,24569.79378,0.31813676907829536,0.08594154601337506,Bajo,1,0,0
 Mondeo,2016,10000,Manual,60533,Diesel,0.0,78.5,1.5,33,97418.17822,0.38899900891972244,0.3407545427934521,Bajo,0,1,0
 Ka+,2019,10000,Manual,940,Petrol,150.0,47.9,1.2,20,1512.7796,0.2373637264618434,0.005291481840084664,Bajo,0,1,0
 Grand C-MAX,2017,11700,Manual,20064,Petrol,30.0,54.3,1.0,23,32289.79776,0.2690782953419227,0.11294499110580712,Bajo,0,1,0
 EcoSport,2017,9500,Manual,32222,Diesel,30.0,64.2,1.5,27,51856.15348,0.31813676907829536,0.18138524239490217,Bajo,0,1,0
 Fiesta,2017,12999,Manual,15974,Petrol,145.0,47.9,1.6,20,25707.59716,0.2373637264618434,0.08992141586543874,Bajo,0,1,0
 EcoSport,2017,10300,Manual,15191,Diesel,30.0,64.2,1.5,27,24447.48394,0.31813676907829536,0.08551372407736821,Bajo,0,1,0
 C-MAX,2015,9250,Manual,23659,Petrol,30.0,55.4,1.0,23,38075.37506,0.2745292368681863,0.1331820945261309,Bajo,0,1,0
 Fiesta,2017,9000,Manual,22753,Petrol,150.0,64.2,1.1,27,36617.31302,0.31813676907829536,0.12808200671004932,Bajo,0,1,0
 Fiesta,2018,11200,Manual,20471,Petrol,150.0,65.7,1.0,27,32944.79914,0.32556987115956393,0.11523609015784378,Bajo,0,1,0
 Kuga,2019,18990,Manual,14782,Petrol,145.0,35.3,1.5,15,23789.26388,0.1749256689791873,0.08321136655333138,Bajo,0,1,0
 Fiesta,2014,8150,Manual,36571,Petrol,0.0,65.7,1.0,27,58855.17314,0.32556987115956393,0.20586678975929384,Bajo,0,1,0
 Focus,2016,10000,Manual,30208,Petrol,20.0,60.1,1.0,25,48614.94272,0.2978196233894945,0.17004796109072076,Bajo,0,1,0
 Fiesta,2016,8000,Manual,9349,Petrol,125.0,54.3,1.2,23,15045.71966,0.2690782953419227,0.052627727364842045,Bajo,0,1,0
 Fiesta,2014,7000,Manual,56669,Petrol,0.0,65.7,1.0,27,91199.68846,0.32556987115956393,0.31900317488910407,Bajo,0,1,0
 Puma,2019,19000,Manual,1693,Petrol,145.0,50.4,1.0,21,2724.61262,0.24975222993062438,0.009530296548152484,Bajo,0,1,0
 EcoSport,2018,14750,Manual,6551,Petrol,145.0,54.3,1.0,23,10542.78634,0.2690782953419227,0.03687712503659003,Bajo,0,1,0
 Focus,2015,12995,Manual,33000,Diesel,20.0,67.3,2.0,28,53108.22,0.33349851337958375,0.18576478800297222,Bajo,0,1,0
 Focus,2017,18000,Manual,18805,Petrol,150.0,41.5,2.0,17,30263.6387,0.2056491575817641,0.10585778298169371,Bajo,0,1,0
 Kuga,2017,16500,Semi-Auto,25788,Diesel,150.0,54.3,2.0,23,41501.65992,0.2690782953419227,0.14516673797032265,Bajo,0,0,1
 Fiesta,2014,6400,Manual,74047,Petrol,20.0,62.8,1.0,26,119166.79897999999,0.311199207135778,0.4168280380986692,Bajo,0,1,0
 Kuga,2016,11900,Manual,30109,Diesel,125.0,60.1,2.0,25,48455.61806,0.2978196233894945,0.16949066672671184,Bajo,0,1,0
 Kuga,2016,12200,Manual,25496,Diesel,125.0,60.1,2.0,25,41031.73264,0.2978196233894945,0.14352300105829638,Bajo,0,1,0
 Fusion,2009,1450,Manual,94028,Petrol,205.0,43.5,1.4,18,151323.02152,0.2155599603567889,0.5293058026164689,Bajo,0,1,0
 S-MAX,2011,4990,Automatic,111200,Diesel,200.0,47.1,2.0,20,178958.608,0.23339940535183348,0.6259710432100155,Bajo,1,0,0
 C-MAX,2011,4990,Automatic,68662,Diesel,160.0,50.4,2.0,21,110500.50308,0.24975222993062438,0.3865146022381842,Bajo,1,0,0
 Mondeo,2013,5990,Manual,40000,Petrol,200.0,42.2,1.6,17,64373.6,0.2091179385530228,0.2251694400036027,Bajo,0,1,0
 C-MAX,2016,11290,Manual,25000,Petrol,30.0,55.4,1.0,23,40233.5,0.2745292368681863,0.1407309000022517,Bajo,0,1,0
 Focus,2017,9700,Manual,29266,Petrol,145.0,60.1,1.0,25,47098.94444,0.2978196233894945,0.1647452207786359,Bajo,0,1,0
 Focus,2015,9500,Manual,32245,Petrol,20.0,60.1,1.0,25,51893.1683,0.2978196233894945,0.1815147148229042,Bajo,0,1,0
 Focus,2013,6500,Manual,57029,Petrol,30.0,56.5,1.0,24,91779.05086,0.27998017839444994,0.3210296998491365,Bajo,0,1,0
 Kuga,2018,21000,Automatic,18594,Diesel,150.0,54.3,2.0,23,29924.06796,0.2690782953419227,0.10467001418567472,Bajo,1,0,0
 Galaxy,2017,19500,Manual,26000,Diesel,125.0,56.5,2.0,24,41842.84,0.27998017839444994,0.14636013600234174,Bajo,0,1,0
 Fiesta,2017,11500,Manual,12901,Petrol,150.0,65.7,1.0,27,20762.09534,0.32556987115956393,0.07262277363716196,Bajo,0,1,0
 Focus,2017,10750,Manual,25519,Diesel,145.0,74.3,1.5,31,41068.74746,0.3681863230921705,0.14365247348629842,Bajo,0,1,0
 Kuga,2017,13500,Manual,13624,Diesel,150.0,64.2,1.5,27,21925.64816,0.31813676907829536,0.07669271126522709,Bajo,0,1,0
 Fiesta,2019,17500,Manual,7410,Petrol,150.0,40.3,1.5,17,11925.2094,0.19970267591674926,0.0417126387606674,Bajo,0,1,0
 Kuga,2016,15250,Manual,16686,Diesel,150.0,54.3,2.0,23,26853.44724,0.2690782953419227,0.09392943189750287,Bajo,0,1,0
 Fiesta,2018,15750,Automatic,12036,Petrol,150.0,48.7,1.0,20,19370.01624,0.24132804757185333,0.06775348449708406,Bajo,1,0,0
 Fiesta,2019,11500,Manual,735,Petrol,145.0,48.7,1.1,20,1182.8649,0.24132804757185333,0.0041374884600661995,Bajo,0,1,0
 Fiesta,2019,13000,Manual,1334,Petrol,145.0,48.7,1.1,20,2146.85956,0.24132804757185333,0.007509400824120149,Bajo,0,1,0
 KA,2013,4250,Manual,35018,Petrol,30.0,57.7,1.2,24,56355.86812,0.2859266600594648,0.19712458625115398,Bajo,0,1,0
 Focus,2016,9995,Manual,24664,Petrol,20.0,61.4,1.0,26,39692.76176,0.3042616451932606,0.13883947670622143,Bajo,0,1,0
 Fiesta,2012,5495,Manual,58400,Petrol,150.0,48.7,1.0,20,93985.456,0.24132804757185333,0.32874738240525997,Bajo,0,1,0
 Fiesta,2018,13995,Manual,7452,Petrol,150.0,65.7,1.0,27,11992.80168,0.32556987115956393,0.04194906667267118,Bajo,0,1,0
 Focus,2011,4995,Manual,70000,Petrol,145.0,47.9,1.6,20,112653.8,0.2373637264618434,0.39404652000630475,Bajo,0,1,0
 EcoSport,2016,10495,Manual,16000,Petrol,125.0,52.3,1.0,22,25749.44,0.2591674925668979,0.09006777600144107,Bajo,0,1,0
 KA,2012,4290,Manual,47000,Petrol,30.0,57.7,1.2,24,75638.98,0.2859266600594648,0.26457409200423315,Bajo,0,1,0
 Focus,2016,9990,Automatic,23700,Petrol,165.0,44.8,1.6,19,38141.358,0.222001982160555,0.1334128932021346,Bajo,1,0,0
 Focus,2017,11995,Manual,6654,Petrol,150.0,60.1,1.0,25,10708.54836,0.2978196233894945,0.03745693634459931,Bajo,0,1,0
 Focus,2018,13495,Manual,11139,Petrol,150.0,57.7,1.0,24,17926.43826,0.2859266600594648,0.06270405980500325,Bajo,0,1,0
 Kuga,2010,7495,Manual,45486,Petrol,205.0,47.9,1.6,20,73202.43923999999,0.2373637264618434,0.2560514287000968,Bajo,0,1,0
 Grand C-MAX,2016,8750,Automatic,36541,Diesel,30.0,58.9,1.5,25,58806.89294,0.2918731417244797,0.20569791267929113,Bajo,1,0,0
 Focus,2016,7995,Manual,39094,Petrol,20.0,61.4,1.0,26,62915.53796,0.3042616451932606,0.2200693521875211,Bajo,0,1,0
 Fiesta,2019,12750,Manual,7269,Petrol,145.0,58.9,1.0,25,11698.29246,0.2918731417244797,0.040918916484654705,Bajo,0,1,0
 Fiesta,2008,2650,Manual,73206,Petrol,150.0,47.1,1.2,20,117813.34404,0.23339940535183348,0.41209385062259346,Bajo,0,1,0
 Fiesta,2013,5725,Manual,75100,Petrol,0.0,65.7,1.0,27,120861.434,0.32556987115956393,0.42275562360676405,Bajo,0,1,0
 Focus,2012,5175,Manual,70000,Petrol,20.0,58.9,1.0,25,112653.8,0.2918731417244797,0.39404652000630475,Bajo,0,1,0
 Fiesta,2012,4250,Manual,68000,Petrol,125.0,50.4,1.2,21,109435.12,0.24975222993062438,0.3827880480061246,Bajo,0,1,0
 Focus,2017,11495,Automatic,21000,Petrol,150.0,51.4,1.0,21,33796.14,0.25470763131813673,0.11821395600189141,Bajo,1,0,0
 Focus,2018,15495,Manual,11041,Petrol,150.0,60.1,1.0,25,17768.72294,0.2978196233894945,0.06215239467699443,Bajo,0,1,0
 Focus,2018,15495,Manual,10561,Petrol,150.0,60.1,1.0,25,16996.23974,0.2978196233894945,0.05945036139695121,Bajo,0,1,0
 Kuga,2016,15750,Automatic,35624,Petrol,235.0,38.2,1.5,16,57331.12816,0.18929633300297327,0.20053590326720858,Bajo,1,0,0
 Fiesta,2016,8495,Manual,36346,Petrol,0.0,65.7,1.0,27,58493.07164,0.32556987115956393,0.2046002116592736,Bajo,0,1,0
 Fiesta,2016,8495,Manual,41966,Petrol,20.0,62.8,1.0,26,67537.56244,0.311199207135778,0.23623651797977974,Bajo,0,1,0
 Fiesta,2014,8750,Automatic,25624,Petrol,0.0,57.7,1.0,24,41237.72816,0.2859266600594648,0.1442435432663079,Bajo,1,0,0
 Fiesta,2018,12249,Automatic,34812,Petrol,145.0,54.3,1.0,23,56024.34408,0.2690782953419227,0.19596496363513544,Bajo,1,0,0
 Edge,2019,33994,Automatic,14,Diesel,145.0,37.2,2.0,15,22.53076,0.18434093161546086,7.880930400126094e-05,Bajo,1,0,0
 Fiesta,2017,10295,Manual,9600,Petrol,0.0,65.7,1.0,27,15449.664,0.32556987115956393,0.05404066560086465,Bajo,0,1,0
 KA,2018,9250,Manual,7973,Petrol,150.0,57.7,1.2,24,12831.26782,0.2859266600594648,0.0448818986287181,Bajo,0,1,0
 Fiesta,2019,12249,Manual,2131,Petrol,145.0,55.4,1.1,23,3429.50354,0.2745292368681863,0.011995901916191935,Bajo,0,1,0
 Grand C-MAX,2016,12295,Manual,36706,Diesel,30.0,61.4,2.0,26,59072.43404,0.3042616451932606,0.20662673661930603,Bajo,0,1,0
 C-MAX,2015,10995,Automatic,37060,Diesel,30.0,64.2,1.5,27,59642.1404,0.31813676907829536,0.2086194861633379,Bajo,1,0,0
 Kuga,2017,15995,Automatic,42325,Diesel,145.0,54.3,2.0,23,68115.3155,0.2690782953419227,0.2382574137038121,Bajo,1,0,0
 Fiesta,2011,5995,Manual,49971,Petrol,125.0,50.4,1.2,21,80420.32914,0.24975222993062438,0.28129855216050076,Bajo,0,1,0
 Focus,2016,10250,Automatic,29320,Petrol,125.0,51.4,1.0,21,47185.8488,0.25470763131813673,0.16504919952264077,Bajo,1,0,0
 Focus,2015,9250,Manual,24614,Petrol,20.0,61.4,1.0,26,39612.29476,0.3042616451932606,0.13855801490621691,Bajo,0,1,0
 KA,2019,11495,Manual,1818,Petrol,145.0,47.9,1.2,20,2925.78012,0.2373637264618434,0.010233951048163742,Bajo,0,1,0
 Fiesta,2012,5500,Manual,41698,Petrol,125.0,50.4,1.2,21,67106.25932,0.24975222993062438,0.23472788273175563,Bajo,0,1,0
 Edge,2019,33495,Automatic,1,Diesel,145.0,37.2,2.0,15,1.60934,0.18434093161546086,5.629236000090067e-06,Bajo,1,0,0
 S-MAX,2017,15895,Automatic,50754,Diesel,125.0,52.3,2.0,22,81680.44236,0.2591674925668979,0.2857062439485713,Bajo,1,0,0
 Fiesta,2017,11295,Automatic,12674,Petrol,0.0,57.7,1.0,24,20396.77516,0.2859266600594648,0.07134493706514151,Bajo,1,0,0
 Fiesta,2018,16495,Automatic,2210,Petrol,145.0,48.7,1.0,20,3556.6414,0.24132804757185333,0.01244061156019905,Bajo,1,0,0
 EcoSport,2019,18994,Automatic,7,Petrol,145.0,45.6,1.0,19,11.26538,0.22596630327056494,3.940465200063047e-05,Bajo,1,0,0
 Focus,2019,16899,Automatic,11997,Petrol,145.0,74.3,1.5,31,19307.25198,0.3681863230921705,0.06753394429308054,Bajo,1,0,0
 Kuga,2019,24995,Automatic,2348,Diesel,145.0,38.7,2.0,16,3778.73032,0.19177403369672943,0.013217446128211479,Bajo,1,0,0
 Fiesta,2018,11295,Manual,10365,Petrol,145.0,58.9,1.0,25,16680.8091,0.2918731417244797,0.05834703114093354,Bajo,0,1,0
 Fiesta,2018,11494,Automatic,32486,Petrol,145.0,54.3,1.0,23,52281.01924,0.2690782953419227,0.18287136069892593,Bajo,1,0,0
 Fiesta,2013,7785,Automatic,7000,Petrol,145.0,47.9,1.6,20,11265.38,0.2373637264618434,0.039404652000630466,Bajo,1,0,0
 C-MAX,2017,8795,Manual,13000,Petrol,160.0,44.1,1.6,18,20921.42,0.21853320118929634,0.07318006800117087,Bajo,0,1,0
 B-MAX,2015,7785,Automatic,16000,Petrol,165.0,44.1,1.6,18,25749.44,0.21853320118929634,0.09006777600144107,Bajo,1,0,0
 Focus,2015,7195,Manual,70000,Diesel,0.0,74.3,1.5,31,112653.8,0.3681863230921705,0.39404652000630475,Bajo,0,1,0
 B-MAX,2016,9395,Automatic,2000,Petrol,165.0,44.1,1.6,18,3218.68,0.21853320118929634,0.011258472000180134,Bajo,1,0,0
 Mustang,2018,30500,Manual,5000,Petrol,145.0,20.9,5.0,8,8046.7,0.10356788899900891,0.028146180000450337,Bajo,0,1,0
 Galaxy,2018,18160,Semi-Auto,31458,Diesel,145.0,52.3,2.0,22,50626.61772,0.2591674925668979,0.17708450609083334,Bajo,0,0,1
 EcoSport,2019,17494,Manual,5000,Petrol,145.0,51.4,1.0,21,8046.7,0.25470763131813673,0.028146180000450337,Bajo,0,1,0
 Kuga,2019,22492,Automatic,6800,Diesel,145.0,47.9,2.0,20,10943.512,0.2373637264618434,0.03827880480061246,Bajo,1,0,0
 Focus,2018,15395,Manual,18500,Petrol,145.0,60.1,1.0,25,29772.79,0.2978196233894945,0.10414086600166625,Bajo,0,1,0
 EcoSport,2019,15695,Manual,3490,Petrol,145.0,53.3,1.0,22,5616.5966,0.2641228939544103,0.019646033640314337,Bajo,0,1,0
 EcoSport,2017,9000,Manual,34723,Petrol,125.0,53.3,1.0,22,55881.11282,0.2641228939544103,0.19546396163112742,Bajo,0,1,0
 Edge,2017,22295,Automatic,26405,Diesel,145.0,48.7,2.0,20,42494.6227,0.24132804757185333,0.14863997658237824,Bajo,1,0,0
 Kuga,2017,14000,Manual,40168,Diesel,145.0,54.3,2.0,23,64643.96912,0.2690782953419227,0.22611515165161783,Bajo,0,1,0
 Kuga,2019,17795,Manual,10200,Petrol,145.0,34.4,1.5,14,16415.268,0.17046580773042613,0.05741820720091869,Bajo,0,1,0
 Fiesta,2017,9295,Manual,14824,Petrol,0.0,65.7,1.0,27,23856.85616,0.32556987115956393,0.08344779446533515,Bajo,0,1,0
 Fiesta,2017,8895,Manual,33707,Petrol,0.0,65.7,1.0,27,54246.02338,0.32556987115956393,0.1897446578550359,Bajo,0,1,0
 KA,2009,3295,Manual,68441,Petrol,30.0,55.4,1.2,23,110144.83894,0.2745292368681863,0.3852705410821643,Bajo,0,1,0
 Fiesta,2016,9295,Manual,10092,Petrol,0.0,65.7,1.0,27,16241.45928,0.32556987115956393,0.056810249712908954,Bajo,0,1,0
 Fiesta,2015,6999,Manual,38855,Petrol,125.0,54.3,1.2,23,62530.9057,0.2690782953419227,0.2187239647834996,Bajo,0,1,0
 Mondeo,2012,6499,Manual,58000,Petrol,160.0,44.1,1.6,18,93341.72,0.21853320118929634,0.32649568800522394,Bajo,0,1,0
 Focus,2016,8999,Manual,39000,Diesel,0.0,74.3,1.5,31,62764.26,0.3681863230921705,0.21954020400351265,Bajo,0,1,0
 Fiesta,2016,8999,Manual,55600,Petrol,0.0,65.7,1.0,27,89479.304,0.32556987115956393,0.31298552160500775,Bajo,0,1,0
 Mondeo,2015,8999,Manual,72450,Diesel,20.0,68.9,2.0,29,116596.683,0.34142715559960357,0.4078381482065254,Bajo,0,1,0
 Fiesta,2017,9999,Manual,26250,Petrol,150.0,65.7,1.0,27,42245.175,0.32556987115956393,0.14776744500236427,Bajo,0,1,0
 Focus,2018,18999,Manual,20300,Petrol,150.0,41.5,2.0,17,32669.602,0.2056491575817641,0.11427349080182836,Bajo,0,1,0
 Fiesta,2012,5999,Manual,62300,Petrol,0.0,65.7,1.0,27,100261.882,0.32556987115956393,0.3507014028056112,Bajo,0,1,0
 Fiesta,2017,10999,Manual,16300,Petrol,150.0,65.7,1.0,27,26232.242,0.32556987115956393,0.0917565468014681,Bajo,0,1,0
 EcoSport,2018,12995,Manual,2135,Petrol,145.0,54.3,1.0,23,3435.9409,0.2690782953419227,0.012018418860192294,Bajo,0,1,0
 Fiesta,2013,5295,Manual,54138,Petrol,30.0,54.3,1.2,23,87126.44892,0.2690782953419227,0.30475557857287605,Bajo,0,1,0
 Focus,2012,7795,Manual,22789,Petrol,30.0,55.4,1.0,23,36675.24926,0.2745292368681863,0.12828465920605253,Bajo,0,1,0
 Fiesta,2014,8495,Manual,18358,Petrol,0.0,65.7,1.0,27,29544.26372,0.32556987115956393,0.10334151448965345,Bajo,0,1,0
 Focus,2018,12295,Manual,16136,Petrol,145.0,60.1,1.0,25,25968.31024,0.2978196233894945,0.09083335209745333,Bajo,0,1,0
 Fiesta,2017,10495,Automatic,31597,Petrol,0.0,57.7,1.0,24,50850.31598,0.2859266600594648,0.17786696989484585,Bajo,1,0,0
 Kuga,2018,24995,Automatic,21516,Diesel,140.0,54.3,2.0,23,34626.55944,0.2690782953419227,0.12111864177793788,Bajo,1,0,0
 Focus,2018,12295,Manual,15893,Petrol,145.0,60.1,1.0,25,25577.24062,0.2978196233894945,0.08946544774943144,Bajo,0,1,0
 Fiesta,2018,12295,Automatic,25090,Petrol,150.0,54.3,1.0,23,40378.3406,0.2690782953419227,0.1412375312422598,Bajo,1,0,0
